,Unnamed: 0,Half,Time,Idactor2,EventName,BodyPart,TargetX,TargetY,Start Frame,IDactor1,Team,Start X,Start Y
1829,1829,2,1625871,0.0,Running with ball,foot,0.0,0.0,1625800.0,997427,Away,1750,-900
1830,1830,2,1626368,0.0,Running with ball,foot,0.0,0.0,1626300.0,997427,Away,1550,-1000
1831,1831,2,1627648,0.0,Pass,foot,0.0,0.0,1627600.0,997427,Away,1350,-1100
1832,1832,2,1629082,0.0,Pass,foot,0.0,0.0,1629000.0,551844,Away,2150,1200
1833,1833,2,1630692,0.0,Reception,foot,0.0,0.0,1630600.0,865302,Away,950,2560
1834,1834,2,1632172,0.0,Pass,foot,0.0,0.0,1632100.0,865302,Away,750,2654
1835,1835,2,1634098,0.0,Pass,Header,0.0,0.0,1634000.0,740462,Home,-2550,2654
1836,1836,2,1637081,0.0,Reception,foot,0.0,0.0,1637000.0,897314,Away,-2850,1400
1837,1837,2,1638219,0.0,Running with ball,foot,0.0,0.0,1638200.0,897314,Away,-2750,1200
1838,1838,2,1638932,507914.0,Running with ball,foot,0.0,0.0,1638900.0,897314,Away,-2750,1000
1839,1839,2,1639872,0.0,Pass,foot,0.0,0.0,1639800.0,897314,Away,-2750,800
1840,1840,2,1641079,952729.0,Reception,foot,0.0,0.0,1641000.0,734131,Away,-2650,-1700
1841,1841,2,1642977,0.0,Pass,foot,0.0,0.0,1642900.0,1142529,Home,-2350,-1300
1842,1842,2,1644851,0.0,Reception,Chest,0.0,0.0,1644800.0,952729,Home,-2750,-2467
1843,1843,2,1646132,0.0,Pass,foot,0.0,0.0,1646100.0,952729,Home,-2550,-2747
1844,1844,2,1648852,0.0,Pass,Header,0.0,0.0,1648800.0,551844,Away,1050,-1800
1845,1845,2,1650429,1142529.0,Running with ball,foot,0.0,0.0,1650400.0,997427,Away,150,-2374
1846,1846,2,1652168,0.0,Running with ball,foot,0.0,0.0,1652100.0,997427,Away,50,-2187
1847,1847,2,1653290,0.0,Pass,foot,0.0,0.0,1653200.0,997427,Away,50,-1500
1848,1848,2,1654804,0.0,Reception,foot,0.0,0.0,1654800.0,865302,Away,550,100
1849,1849,2,1655979,0.0,Pass,foot,0.0,0.0,1655900.0,865302,Away,450,0
1850,1850,2,1657596,0.0,Reception,foot,0.0,0.0,1657500.0,1058906,Away,-1650,2840
1851,1851,2,1658323,0.0,Running with ball,foot,0.0,0.0,1658300.0,1058906,Away,-1850,2467
1852,1852,2,1658927,0.0,Running with ball,foot,0.0,0.0,1658900.0,1058906,Away,-2050,2281
1853,1853,2,1659454,0.0,Running with ball,foot,0.0,0.0,1659400.0,1058906,Away,-1950,2094
1854,1854,2,1660484,0.0,Pass,foot,0.0,0.0,1660400.0,1058906,Away,-1950,1700
1855,1855,2,1661630,0.0,Pass,foot,0.0,0.0,1661600.0,507914,Home,-3450,1200
1856,1856,2,1662448,0.0,Reception,foot,0.0,0.0,1662400.0,704169,Home,-2950,800
1857,1857,2,1662871,0.0,Pass,foot,0.0,0.0,1662800.0,704169,Home,-2950,1000
1858,1858,2,1663448,0.0,Reception,foot,0.0,0.0,1663400.0,597710,Home,-2550,1900
1859,1859,2,1664080,0.0,Pass,foot,0.0,0.0,1664000.0,597710,Home,-2550,2094
1860,1860,2,1665099,0.0,Pass,foot,0.0,0.0,1665000.0,740462,Home,-3150,2000
1861,1861,2,1666980,0.0,Reception,foot,0.0,0.0,1666900.0,1169228,Home,-550,2000
1862,1862,2,1667251,0.0,Pass,foot,0.0,0.0,1667200.0,1169228,Home,-550,1900
1863,1863,2,1667977,0.0,Block,foot,0.0,0.0,1667900.0,865302,Away,-850,1800
1864,1864,2,1668353,0.0,Running with ball,foot,0.0,0.0,1668300.0,865302,Away,-850,1300
1865,1865,2,1669802,0.0,Pass,foot,0.0,0.0,1669800.0,865302,Away,-750,900
1866,1866,2,1671256,0.0,Reception,foot,0.0,0.0,1671200.0,997427,Away,-250,-500
1867,1867,2,1672912,0.0,Pass,foot,0.0,0.0,1672900.0,997427,Away,-550,-500
1868,1868,2,1675062,0.0,Pass,Header,0.0,0.0,1675000.0,740462,Home,-2650,2374
1869,1869,2,1677488,0.0,Reception,foot,0.0,0.0,1677400.0,831314,Away,-1450,3027
1870,1870,2,1679037,831314.0,Clearance uncontrolled,foot,0.0,0.0,1679000.0,740462,Home,-1450,3027
1871,1871,2,1679669,0.0,Out for throw-in,0,0.0,0.0,1679600.0,0,Away,-1450,3400
1872,1872,2,1696990,1164715.0,Substitution,0,0.0,0.0,1696900.0,507914,Home,,
1873,1873,2,1710805,0.0,Pass,Hands (dropped),0.0,0.0,1710800.0,1058906,Away,-1550,3400
1874,1874,2,1711461,0.0,Pass,foot,0.0,0.0,1711400.0,922857,Away,-1850,2840
1875,1875,2,1714618,0.0,Cross,Left foot,0.0,0.0,1714600.0,1058906,Away,-4850,2840
1876,1876,2,1716323,0.0,Clearance,foot,0.0,0.0,1716300.0,1142529,Home,-4150,800
1877,1877,2,1718132,0.0,Reception,foot,0.0,0.0,1718100.0,952727,Home,-3350,2840
1878,1878,2,1719489,0.0,Pass,foot,0.0,0.0,1719400.0,952727,Home,-3750,3027
1879,1879,2,1720815,0.0,Pass,foot,0.0,0.0,1720800.0,740462,Home,-4250,2187
1880,1880,2,1722790,0.0,Pass,Header,0.0,0.0,1722700.0,865302,Away,-1450,2560
1881,1881,2,1724719,0.0,Pass,foot,0.0,0.0,1724700.0,922857,Away,-2550,2467
1882,1882,2,1727832,0.0,Reception,foot,0.0,0.0,1727800.0,740462,Home,-4850,2374
1883,1883,2,1729640,0.0,Pass,foot,0.0,0.0,1729600.0,740462,Home,-4850,2560
1884,1884,2,1732075,0.0,Reception,Chest,0.0,0.0,1732000.0,865302,Away,-1350,1700
1885,1885,2,1733848,0.0,Pass,foot,0.0,0.0,1733800.0,865302,Away,-1650,1000
1886,1886,2,1735035,1164715.0,Reception,foot,0.0,0.0,1735000.0,831314,Away,-2750,1400
1887,1887,2,1736189,0.0,Reception,foot,0.0,0.0,1736100.0,831314,Away,-2950,1600
1888,1888,2,1736701,1164715.0,Running with ball,foot,0.0,0.0,1736700.0,831314,Away,-3250,1700
1889,1889,2,1737941,0.0,Reception,foot,0.0,0.0,1737900.0,831314,Away,-3650,1700
1890,1890,2,1738562,0.0,Running with ball,foot,0.0,0.0,1738500.0,831314,Away,-4050,1600
1891,1891,2,1738991,0.0,Running with ball,foot,0.0,0.0,1738900.0,831314,Away,-4350,1600
1892,1892,2,1740170,0.0,Pass,foot,0.0,0.0,1740100.0,831314,Away,-4950,1600
1893,1893,2,1740320,0.0,Block,foot,0.0,0.0,1740300.0,1164715,Home,-4850,1400
1894,1894,2,1741297,0.0,Out for corner,0,0.0,0.0,1741200.0,0,Away,-4950,1400
1895,1895,2,1762443,0.0,Cross,Left foot,0.0,0.0,1762400.0,617173,Away,-5250,3400
1896,1896,2,1767368,0.0,Cross,foot,0.0,0.0,1767300.0,734131,Away,-3950,-2000
1897,1897,2,1768587,0.0,Hold of ball,0,0.0,0.0,1768500.0,869616,Home,-4850,100
1898,1898,2,1770973,869616.0,Foul - Direct free-kick,0,0.0,0.0,1770900.0,997427,Away,-3850,-500
1899,1899,2,1779841,0.0,Yellow card,0,0.0,0.0,1779800.0,997427,Away,,
1900,1900,2,1811480,0.0,Pass,foot,0.0,0.0,1811400.0,869616,Home,-3350,-300
1901,1901,2,1814425,997427.0,Pass,Header,0.0,0.0,1814400.0,1169228,Home,1350,-2094
1902,1902,2,1816481,0.0,Pass,foot,0.0,0.0,1816400.0,1058906,Away,2050,-500
1903,1903,2,1818930,0.0,Pass,Header,0.0,0.0,1818900.0,1164715,Home,-550,-500
1904,1904,2,1820190,0.0,Pass,foot,0.0,0.0,1820100.0,952729,Home,450,-2000
1905,1905,2,1821161,0.0,Pass,Header,0.0,0.0,1821100.0,551844,Away,1250,-1200
1906,1906,2,1821990,0.0,Pass,Header,0.0,0.0,1821900.0,704169,Home,-150,-500
1907,1907,2,1823737,0.0,Pass,foot,0.0,0.0,1823700.0,551844,Away,850,-1400
1908,1908,2,1824660,0.0,Pass,foot,0.0,0.0,1824600.0,1142529,Home,550,-1200
1909,1909,2,1828766,0.0,Pass,foot,0.0,0.0,1828700.0,997427,Away,3350,-3027
1910,1910,2,1831006,0.0,Pass,foot,0.0,0.0,1831000.0,736418,Away,4950,-1800
1911,1911,2,1832959,0.0,Reception,foot,0.0,0.0,1832900.0,349538,Home,150,-2281
1912,1912,2,1834058,0.0,Reception,foot,0.0,0.0,1834000.0,551844,Away,2150,-900
1913,1913,2,1836411,0.0,Pass,Header,0.0,0.0,1836400.0,1061291,Away,-350,-1300
1914,1914,2,1837925,0.0,Pass,foot,0.0,0.0,1837900.0,1164715,Home,-2050,-800
1915,1915,2,1838608,0.0,Reception,Chest,0.0,0.0,1838600.0,747138,Home,-1550,-1300
1916,1916,2,1840785,0.0,Pass,foot,0.0,0.0,1840700.0,1061291,Away,-1450,-2000
1917,1917,2,1841616,0.0,Reception,foot,0.0,0.0,1841600.0,734131,Away,-1450,-3120
1918,1918,2,1842870,0.0,Pass,foot,0.0,0.0,1842800.0,734131,Away,-1750,-3120
1919,1919,2,1844999,0.0,Reception,foot,0.0,0.0,1844900.0,831314,Away,-4050,-1600
1920,1920,2,1845770,0.0,Running with ball,foot,0.0,0.0,1845700.0,831314,Away,-4150,-1600
1921,1921,2,1846530,0.0,Shot on target,foot,-5250.0,70.0,1846500.0,831314,Away,-4650,-1700
1922,1922,2,1846975,0.0,Diving save,0,0.0,0.0,1846900.0,869616,Home,-5150,-400
1923,1923,2,1848545,0.0,Hold of ball,0,0.0,0.0,1848500.0,869616,Home,-5050,-300
1924,1924,2,1858628,0.0,Drop kick,foot,0.0,0.0,1858600.0,869616,Home,-3750,400
1925,1925,2,1864959,0.0,Reception,foot,0.0,0.0,1864900.0,865302,Away,3350,2747
1926,1926,2,1865968,0.0,Running with ball,foot,0.0,0.0,1865900.0,865302,Away,3150,3027
1927,1927,2,1866537,0.0,Running with ball,foot,0.0,0.0,1866500.0,865302,Away,3050,3213
1928,1928,2,1867135,0.0,Running with ball,foot,0.0,0.0,1867100.0,865302,Away,2650,3307
1929,1929,2,1868059,0.0,Pass,foot,0.0,0.0,1868000.0,865302,Away,2450,3213
1930,1930,2,1868249,0.0,Block,foot,0.0,0.0,1868200.0,597710,Home,2050,3213
1931,1931,2,1868489,0.0,Out for throw-in,0,0.0,0.0,1868400.0,0,Away,2550,3400
1932,1932,2,1884980,0.0,Pass,Hands (dropped),0.0,0.0,1884900.0,1058906,Away,2450,3400
1933,1933,2,1885641,0.0,Pass,foot,0.0,0.0,1885600.0,922857,Away,1750,3027
1934,1934,2,1886406,0.0,Pass,foot,0.0,0.0,1886400.0,1058906,Away,2450,3120
1935,1935,2,1888658,0.0,Reception,foot,0.0,0.0,1888600.0,952729,Home,550,-600
1936,1936,2,1889447,734131.0,Running with ball,foot,0.0,0.0,1889400.0,952729,Home,850,-1000
1937,1937,2,1889527,952729.0,Pass,foot,0.0,0.0,1889500.0,734131,Away,850,-1000
1938,1938,2,1889603,0.0,Reception,foot,0.0,0.0,1889600.0,952729,Home,750,-900
1939,1939,2,1891866,0.0,Pass,foot,0.0,0.0,1891800.0,997427,Away,1550,-2000
1940,1940,2,1894172,0.0,Pass,foot,0.0,0.0,1894100.0,349538,Home,-1150,-2840
1941,1941,2,1895687,0.0,Reception,foot,0.0,0.0,1895600.0,952729,Home,650,-3307
1942,1942,2,1897277,0.0,Reception,foot,0.0,0.0,1897200.0,997427,Away,1250,-3120
1943,1943,2,1898372,0.0,Running with ball,foot,0.0,0.0,1898300.0,997427,Away,1250,-3120
1944,1944,2,1899235,0.0,Pass,foot,0.0,0.0,1899200.0,997427,Away,1850,-3027
1945,1945,2,1901899,0.0,Pass,foot,0.0,0.0,1901800.0,736418,Away,3350,-1500
1946,1946,2,1904389,0.0,Reception,foot,0.0,0.0,1904300.0,865302,Away,2050,400
1947,1947,2,1906712,0.0,Running with ball,foot,0.0,0.0,1906700.0,865302,Away,1950,600
1948,1948,2,1907257,0.0,Pass,foot,0.0,0.0,1907200.0,865302,Away,2050,600
1949,1949,2,1908358,0.0,Pass,foot,0.0,0.0,1908300.0,922857,Away,1050,-200
1950,1950,2,1910130,0.0,Reception,foot,0.0,0.0,1910100.0,865302,Away,2150,900
1951,1951,2,1911130,0.0,Pass,foot,0.0,0.0,1911100.0,865302,Away,2350,900
1952,1952,2,1913097,0.0,Reception,foot,0.0,0.0,1913000.0,551844,Away,2350,-2000
1953,1953,2,1914130,0.0,Pass,foot,0.0,0.0,1914100.0,551844,Away,2350,-2000
1954,1954,2,1915748,0.0,Reception,foot,0.0,0.0,1915700.0,997427,Away,1050,-2934
1955,1955,2,1917000,0.0,Pass,foot,0.0,0.0,1917000.0,997427,Away,1050,-2747
1956,1956,2,1918162,0.0,Reception,foot,0.0,0.0,1918100.0,617173,Away,-850,-1500
1957,1957,2,1919219,0.0,Running with ball,foot,0.0,0.0,1919200.0,617173,Away,-1150,-1100
1958,1958,2,1920004,0.0,Running with ball,foot,0.0,0.0,1920000.0,617173,Away,-1750,-800
1959,1959,2,1921279,0.0,Running with ball,foot,0.0,0.0,1921200.0,617173,Away,-1850,-400
1960,1960,2,1922896,0.0,Pass,foot,0.0,0.0,1922800.0,617173,Away,-2050,100
1961,1961,2,1923576,0.0,Reception,foot,0.0,0.0,1923500.0,1058906,Away,-2950,1400
1962,1962,2,1924647,0.0,Running with ball,foot,0.0,0.0,1924600.0,1058906,Away,-2950,1200
1963,1963,2,1924960,740462.0,Running with ball,foot,0.0,0.0,1924900.0,1058906,Away,-2850,1200
1964,1964,2,1925874,0.0,Pass,foot,0.0,0.0,1925800.0,1058906,Away,-2950,1000
1965,1965,2,1926935,0.0,Reception,foot,0.0,0.0,1926900.0,897314,Away,-2550,800
1966,1966,2,1928441,0.0,Running with ball,foot,0.0,0.0,1928400.0,897314,Away,-2850,1100
1967,1967,2,1929700,0.0,Pass,foot,0.0,0.0,1929700.0,897314,Away,-3050,1200
1968,1968,2,1931892,0.0,Hold of ball,0,0.0,0.0,1931800.0,869616,Home,-4950,400
1969,1969,2,1935341,0.0,Pass,Hands (dropped),0.0,0.0,1935300.0,869616,Home,-3650,200
1970,1970,2,1939673,0.0,Reception,foot,0.0,0.0,1939600.0,865302,Away,1650,2840
1971,1971,2,1940800,0.0,Running with ball,foot,0.0,0.0,1940800.0,865302,Away,1650,2840
1972,1972,2,1941510,0.0,Pass,foot,0.0,0.0,1941500.0,865302,Away,1550,3027
1973,1973,2,1942556,0.0,Pass,foot,0.0,0.0,1942500.0,831314,Away,-350,3027
1974,1974,2,1944287,0.0,Reception,foot,0.0,0.0,1944200.0,865302,Away,650,3027
1975,1975,2,1945079,952727.0,Running with ball,foot,0.0,0.0,1945000.0,865302,Away,250,2934
1976,1976,2,1947550,0.0,Reception,foot,0.0,0.0,1947500.0,865302,Away,550,3213
1977,1977,2,1948433,0.0,Pass,foot,0.0,0.0,1948400.0,865302,Away,750,3307
1978,1978,2,1949320,0.0,Reception,foot,0.0,0.0,1949300.0,922857,Away,950,2187
1979,1979,2,1949892,0.0,Running with ball,foot,0.0,0.0,1949800.0,922857,Away,550,2000
1980,1980,2,1950485,0.0,Running with ball,foot,0.0,0.0,1950400.0,922857,Away,250,1800
1981,1981,2,1951433,0.0,Pass,foot,0.0,0.0,1951400.0,922857,Away,-250,1600
1982,1982,2,1953750,0.0,Reception,foot,0.0,0.0,1953700.0,734131,Away,-1650,-2934
1983,1983,2,1955032,0.0,Pass,foot,0.0,0.0,1955000.0,734131,Away,-1650,-3213
1984,1984,2,1956308,0.0,Pass,foot,0.0,0.0,1956300.0,997427,Away,-1350,-2000
1985,1985,2,1958856,0.0,Cross,foot,0.0,0.0,1958800.0,734131,Away,-3850,-2654
1986,1986,2,1960346,0.0,Hold of ball,0,0.0,0.0,1960300.0,869616,Home,-4750,-100
1987,1987,2,1968191,0.0,Drop kick,foot,0.0,0.0,1968100.0,869616,Home,-3750,-100
1988,1988,2,1971722,0.0,Reception,foot,0.0,0.0,1971700.0,551844,Away,1850,1600
1989,1989,2,1974645,0.0,Pass,foot,0.0,0.0,1974600.0,736418,Away,2850,500
1990,1990,2,1976708,0.0,Reception,foot,0.0,0.0,1976700.0,551844,Away,1650,-400
1991,1991,2,1978031,0.0,Running with ball,foot,0.0,0.0,1978000.0,551844,Away,1350,-600
1992,1992,2,1979178,0.0,Running with ball,foot,0.0,0.0,1979100.0,551844,Away,950,-800
1993,1993,2,1981940,0.0,Pass,foot,0.0,0.0,1981900.0,551844,Away,450,-800
1994,1994,2,1984900,0.0,Reception,foot,0.0,0.0,1984900.0,734131,Away,-3850,-2654
1995,1995,2,1985890,0.0,Pass,foot,0.0,0.0,1985800.0,734131,Away,-4150,-2467
1996,1996,2,1987042,0.0,Reception,foot,0.0,0.0,1987000.0,1061291,Away,-3950,-1600
1997,1997,2,1987972,0.0,Shot not on target,foot,-5250.0,130.0,1987900.0,1061291,Away,-4150,-1500
1998,1998,2,1988212,0.0,Block,Chest,0.0,0.0,1988200.0,747138,Home,-4450,-1000
1999,1999,2,1990256,704169.0,Reception,foot,0.0,0.0,1990200.0,1058906,Away,-3850,300
2000,2000,2,1991541,0.0,Pass,foot,0.0,0.0,1991500.0,740462,Home,-4250,200
2001,2001,2,1995848,0.0,Pass,foot,0.0,0.0,1995800.0,952729,Home,-2650,-3213
2002,2002,2,1997842,0.0,Reception,foot,0.0,0.0,1997800.0,1169228,Home,-850,-3213
2003,2003,2,1999272,0.0,Running with ball,foot,0.0,0.0,1999200.0,1169228,Home,-550,-3213
2004,2004,2,2000118,0.0,Pass,foot,0.0,0.0,2000100.0,1169228,Home,-650,-3307
2005,2005,2,2001801,0.0,Pass,foot,0.0,0.0,2001800.0,551844,Away,450,-2934
2006,2006,2,2003422,0.0,Reception,foot,0.0,0.0,2003400.0,1061291,Away,-1250,-1800
2007,2007,2,2004280,0.0,Pass,foot,0.0,0.0,2004200.0,1061291,Away,-1350,-2000
2008,2008,2,2004923,0.0,Reception,foot,0.0,0.0,2004900.0,922857,Away,-950,-1600
2009,2009,2,2006181,0.0,Running with ball,foot,0.0,0.0,2006100.0,922857,Away,-1050,-1300
2010,2010,2,2007266,0.0,Running with ball,foot,0.0,0.0,2007200.0,922857,Away,-1250,-800
2011,2011,2,2008111,0.0,Pass,foot,0.0,0.0,2008100.0,922857,Away,-1850,-400
2012,2012,2,2011388,0.0,Reception,foot,0.0,0.0,2011300.0,869616,Home,-5050,1300
2013,2013,2,2014813,0.0,Hold of ball,0,0.0,0.0,2014800.0,869616,Home,-5050,1300
2014,2014,2,2033401,0.0,Drop kick,foot,0.0,0.0,2033400.0,869616,Home,-3650,400
2015,2015,2,2036574,0.0,Reception,foot,0.0,0.0,2036500.0,997427,Away,2850,-2840
2016,2016,2,2037280,0.0,Running with ball,foot,0.0,0.0,2037200.0,997427,Away,2850,-3120
2017,2017,2,2038720,0.0,Running with ball,foot,0.0,0.0,2038700.0,997427,Away,2850,-3027
2018,2018,2,2039183,0.0,Pass,foot,0.0,0.0,2039100.0,997427,Away,3050,-3120
2019,2019,2,2040872,0.0,Pass,foot,0.0,0.0,2040800.0,551844,Away,2750,-1600
2020,2020,2,2043550,0.0,Reception,foot,0.0,0.0,2043500.0,997427,Away,1750,-3027
2021,2021,2,2045271,0.0,Running with ball,foot,0.0,0.0,2045200.0,997427,Away,1350,-2747
2022,2022,2,2047218,0.0,Pass,foot,0.0,0.0,2047200.0,997427,Away,850,-2467
2023,2023,2,2048367,0.0,Reception,foot,0.0,0.0,2048300.0,922857,Away,450,-1000
2024,2024,2,2048786,0.0,Running with ball,foot,0.0,0.0,2048700.0,922857,Away,250,-800
2025,2025,2,2050294,0.0,Pass,foot,0.0,0.0,2050200.0,922857,Away,250,-800
2026,2026,2,2052619,0.0,Pass,Header,0.0,0.0,2052600.0,734131,Away,-3450,-2000
2027,2027,2,2053985,747138.0,Shot on target,foot,-5250.0,-280.0,2053900.0,1061291,Away,-4350,-900
2028,2028,2,2054551,0.0,Diving save,Hands (punched),0.0,0.0,2054500.0,869616,Home,-5150,-300
2029,2029,2,2055313,0.0,Out for corner,0,0.0,0.0,2055300.0,0,Away,-4750,-200
2030,2030,2,2086979,0.0,Cross,Left foot,0.0,0.0,2086900.0,617173,Away,-5250,-3400
2031,2031,2,2088584,0.0,Clearance,Header,0.0,0.0,2088500.0,1164715,Home,-5050,0
2032,2032,2,2090439,0.0,Out for corner,0,0.0,0.0,2090400.0,0,Away,-5250,400
2033,2033,2,2114421,0.0,Cross,Left foot,0.0,0.0,2114400.0,617173,Away,-5250,3400
2034,2034,2,2115916,0.0,Shot on target,Header,-5250.0,150.0,2115900.0,997427,Away,-4350,200
2035,2035,2,2116577,0.0,Diving save,Hands (punched),0.0,0.0,2116500.0,869616,Home,-5150,200
2036,2036,2,2116857,0.0,Out for corner,0,0.0,0.0,2116800.0,0,Away,-4750,200
2037,2037,2,2131796,0.0,Cross,Left foot,0.0,0.0,2131700.0,617173,Away,-5250,3400
2038,2038,2,2133583,0.0,Shot not on target,Header,-5250.0,-870.0,2133500.0,997427,Away,-4350,-200
2039,2039,2,2135559,0.0,Out for goal kick,0,0.0,0.0,2135500.0,0,Away,-5250,-1000
2040,2040,2,2153783,1194328.0,Substitution,0,0.0,0.0,2153700.0,1061291,Away,,
2041,2041,2,2162832,0.0,Pass,foot,0.0,0.0,2162800.0,869616,Home,-4750,-200
2042,2042,2,2164579,0.0,Reception,foot,0.0,0.0,2164500.0,551844,Away,1450,-1400
2043,2043,2,2169382,0.0,Pass,Header,0.0,0.0,2169300.0,704169,Home,350,-800
2044,2044,2,2171297,0.0,Pass,Header,0.0,0.0,2171200.0,997427,Away,2350,-2000
2045,2045,2,2174713,0.0,Hold of ball,0,0.0,0.0,2174700.0,736418,Away,3750,100
2046,2046,2,2175590,0.0,Pass,Hands (dropped),0.0,0.0,2175500.0,736418,Away,3850,-500
2047,2047,2,2177662,0.0,Reception,foot,0.0,0.0,2177600.0,997427,Away,1350,-2840
2048,2048,2,2178152,0.0,Running with ball,foot,0.0,0.0,2178100.0,997427,Away,1250,-2934
2049,2049,2,2180271,0.0,Running with ball,foot,0.0,0.0,2180200.0,997427,Away,650,-3027
2050,2050,2,2182015,0.0,Running with ball,foot,0.0,0.0,2182000.0,997427,Away,650,-3027
2051,2051,2,2183344,0.0,Pass,foot,0.0,0.0,2183300.0,997427,Away,350,-3120
2052,2052,2,2186813,0.0,Reception,foot,0.0,0.0,2186800.0,831314,Away,-3850,-1400
2053,2053,2,2187582,0.0,Shot not on target,foot,-5250.0,210.0,2187500.0,831314,Away,-4250,-1500
2054,2054,2,2187662,0.0,Block,foot,0.0,0.0,2187600.0,1164715,Home,-4350,-1300
2055,2055,2,2190949,0.0,Out for corner,0,0.0,0.0,2190900.0,0,Away,-4250,-1300
2056,2056,2,2209288,0.0,Cross,Left foot,0.0,0.0,2209200.0,617173,Away,-5250,-3400
2057,2057,2,2211688,1164715.0,Shot not on target,Header,-5250.0,-130.0,2211600.0,865302,Away,-4650,200
2058,2058,2,2211809,0.0,Block,Chest,0.0,0.0,2211800.0,1164715,Home,-4650,200
2059,2059,2,2213420,0.0,Out for corner,0,0.0,0.0,2213400.0,0,Away,-4550,300
2060,2060,2,2236366,0.0,Cross,Left foot,0.0,0.0,2236300.0,617173,Away,-5250,3400
2061,2061,2,2238481,0.0,Shot not on target,Header,-5250.0,-450.0,2238400.0,551844,Away,-4350,-700
2062,2062,2,2240057,0.0,Hold of ball,0,0.0,0.0,2240000.0,869616,Home,-5150,-500
2063,2063,2,2255860,0.0,Drop kick,foot,0.0,0.0,2255800.0,869616,Home,-3750,-200
2064,2064,2,2259563,0.0,Pass,Header,0.0,0.0,2259500.0,997427,Away,850,-1900
2065,2065,2,2261141,0.0,Reception,Header,0.0,0.0,2261100.0,897314,Away,-450,-800
2066,2066,2,2263456,0.0,Reception,foot,0.0,0.0,2263400.0,740462,Home,-450,900
2067,2067,2,2264159,0.0,Pass,foot,0.0,0.0,2264100.0,740462,Home,-550,800
2068,2068,2,2265182,0.0,Reception,foot,0.0,0.0,2265100.0,952727,Home,1150,1000
2069,2069,2,2266332,0.0,Running with ball,foot,0.0,0.0,2266300.0,952727,Home,1450,1100
2070,2070,2,2267194,0.0,Running with ball,foot,0.0,0.0,2267100.0,952727,Home,1750,1100
2071,2071,2,2268040,0.0,Pass,foot,0.0,0.0,2268000.0,952727,Home,1850,1100
2072,2072,2,2269670,0.0,Reception,foot,0.0,0.0,2269600.0,597710,Home,3650,1600
2073,2073,2,2270498,0.0,Running with ball,foot,0.0,0.0,2270400.0,597710,Home,4150,1400
2074,2074,2,2271386,0.0,Shot not on target,foot,5250.0,-1000.0,2271300.0,597710,Home,4550,1100
2075,2075,2,2271426,0.0,Chance,0,0.0,0.0,2271400.0,597710,Home,4550,1100
2076,2076,2,2272244,0.0,Out for goal kick,0,0.0,0.0,2272200.0,0,Away,5250,-1000
2077,2077,2,2298484,1126502.0,Substitution,0,0.0,0.0,2298400.0,952727,Home,,
2078,2078,2,2299739,401851.0,Substitution,0,0.0,0.0,2299700.0,1142529,Home,,
2079,2079,2,2314652,0.0,Pass,foot,0.0,0.0,2314600.0,736418,Away,4750,-300
2080,2080,2,2316738,0.0,Pass,foot,0.0,0.0,2316700.0,551844,Away,3250,0
2081,2081,2,2319082,0.0,Reception,foot,0.0,0.0,2319000.0,865302,Away,2050,2467
2082,2082,2,2319763,0.0,Running with ball,foot,0.0,0.0,2319700.0,865302,Away,1650,2654
2083,2083,2,2321976,0.0,Pass,foot,0.0,0.0,2321900.0,865302,Away,1050,2467
2084,2084,2,2324041,0.0,Pass,Header,0.0,0.0,2324000.0,1164715,Home,-2550,1700
2085,2085,2,2325166,0.0,Reception,Chest,0.0,0.0,2325100.0,597710,Home,-1750,2467
2086,2086,2,2325863,1058906.0,Running with ball,foot,0.0,0.0,2325800.0,597710,Home,-1950,2560
2087,2087,2,2327199,0.0,Running with ball,foot,0.0,0.0,2327100.0,597710,Home,-1950,2467
2088,2088,2,2327581,0.0,Pass,foot,0.0,0.0,2327500.0,597710,Home,-2250,2467
2089,2089,2,2328480,0.0,Reception,foot,0.0,0.0,2328400.0,401851,Home,-1250,2654
2090,2090,2,2328938,401851.0,Foul - Direct free-kick,0,0.0,0.0,2328900.0,865302,Away,-1150,2654
2091,2091,2,2344573,0.0,Pass,foot,0.0,0.0,2344500.0,1164715,Home,-850,2094
2092,2092,2,2346374,0.0,Pass,foot,0.0,0.0,2346300.0,1169228,Home,2050,-700
2093,2093,2,2347510,0.0,Pass,foot,0.0,0.0,2347500.0,997427,Away,1550,-1200
2094,2094,2,2349916,0.0,Reception,foot,0.0,0.0,2349900.0,747138,Home,-1050,-1200
2095,2095,2,2350895,0.0,Pass,foot,0.0,0.0,2350800.0,747138,Home,-1150,-1200
2096,2096,2,2352559,0.0,Reception,foot,0.0,0.0,2352500.0,349538,Home,-850,-3027
2097,2097,2,2353452,0.0,Pass,foot,0.0,0.0,2353400.0,349538,Home,-1050,-2840
2098,2098,2,2358060,0.0,Out for throw-in,0,0.0,0.0,2358000.0,0,Away,2250,-3400
2099,2099,2,2360361,0.0,Pass,Hands (dropped),0.0,0.0,2360300.0,997427,Away,1950,-3400
2100,2100,2,2361726,0.0,Reception,foot,0.0,0.0,2361700.0,736418,Away,3650,-2281
2101,2101,2,2363500,0.0,Pass,foot,0.0,0.0,2363500.0,736418,Away,3650,-1600
2102,2102,2,2365925,0.0,Reception,foot,0.0,0.0,2365900.0,865302,Away,2450,900
